run_id,age,filename,n_nodes,n_edges,density,top_hub,top_hub_weighted_in_degree,param__kappa_MproTa,param__kappa_MhproTa,param__kappa_TbMpro,param__kappa_TaManti,param__d_ABoo,param__AP
4,30.0,graph_age030.0.graphml,22,10,0.021645021645021644,ABm,3.172441191318322,0.1667575245610643,0.07919580617779515,0.24001630111811023,0.11314112973616863,0.10971513571519825,0.0
4,31.0,graph_age031.0.graphml,22,80,0.17316017316017315,ABm,3.1716284570739193,0.1667575245610643,0.07919580617779515,0.24001630111811023,0.11314112973616863,0.10971513571519825,0.0
4,32.0,graph_age032.0.graphml,22,80,0.17316017316017315,ABm,3.1688841837593342,0.1667575245610643,0.07919580617779515,0.24001630111811023,0.11314112973616863,0.10971513571519825,0.0
4,33.0,graph_age033.0.graphml,22,84,0.18181818181818182,ABm,3.1664312559275367,0.1667575245610643,0.07919580617779515,0.24001630111811023,0.11314112973616863,0.10971513571519825,0.0
4,34.0,graph_age034.0.graphml,22,84,0.18181818181818182,ABm,3.1651323307439045,0.1667575245610643,0.07919580617779515,0.24001630111811023,0.11314112973616863,0.10971513571519825,0.0
4,35.0,graph_age035.0.graphml,22,85,0.18398268398268397,Fi,3.280896317672869,0.1667575245610643,0.07919580617779515,0.24001630111811023,0.11314112973616863,0.10971513571519825,0.0
4,36.0,graph_age036.0.graphml,22,85,0.18398268398268397,Fi,3.857998027723999,0.1667575245610643,0.07919580617779515,0.24001630111811023,0.11314112973616863,0.10971513571519825,0.0
4,37.0,graph_age037.0.graphml,22,85,0.18398268398268397,Fi,4.32883443684524,0.1667575245610643,0.07919580617779515,0.24001630111811023,0.11314112973616863,0.10971513571519825,0.0
4,38.0,graph_age038.0.graphml,22,85,0.18398268398268397,Fi,4.704495822331836,0.1667575245610643,0.07919580617779515,0.24001630111811023,0.11314112973616863,0.10971513571519825,0.0
4,39.0,graph_age039.0.graphml,22,85,0.18398268398268397,Fi,4.999364447805973,0.1667575245610643,0.07919580617779515,0.24001630111811023,0.11314112973616863,0.10971513571519825,0.0
4,40.0,graph_age040.0.graphml,22,86,0.18614718614718614,M_pro,5.5961099593996035,0.1667575245610643,0.07919580617779515,0.24001630111811023,0.11314112973616863,0.10971513571519825,0.0
4,41.0,graph_age041.0.graphml,22,86,0.18614718614718614,M_pro,6.261809008574185,0.1667575245610643,0.07919580617779515,0.24001630111811023,0.11314112973616863,0.10971513571519825,0.0
4,42.0,graph_age042.0.graphml,22,86,0.18614718614718614,M_pro,6.887125667413458,0.1667575245610643,0.07919580617779515,0.24001630111811023,0.11314112973616863,0.10971513571519825,0.0
