run_id,age,filename,n_nodes,n_edges,density,top_hub,top_hub_weighted_in_degree,param__kappa_MproTa,param__kappa_MhproTa,param__kappa_TbMpro,param__kappa_TaManti,param__d_ABoo,param__AP
6,30.0,graph_age030.0.graphml,22,10,0.021645021645021644,P,5.338678241702542,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,31.0,graph_age031.0.graphml,22,80,0.17316017316017315,P,4.923410411174447,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,32.0,graph_age032.0.graphml,22,82,0.1774891774891775,Mh_pro,4.846250283382613,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,33.0,graph_age033.0.graphml,22,84,0.18181818181818182,Mh_pro,5.764933300843712,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,34.0,graph_age034.0.graphml,22,85,0.18398268398268397,Mh_pro,6.066443917865082,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,35.0,graph_age035.0.graphml,22,85,0.18398268398268397,Mh_pro,5.967204041636787,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,36.0,graph_age036.0.graphml,22,85,0.18398268398268397,M_pro,5.667820976456845,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,37.0,graph_age037.0.graphml,22,85,0.18398268398268397,M_pro,6.541921915792427,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,38.0,graph_age038.0.graphml,22,85,0.18398268398268397,M_pro,7.146861278707654,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,39.0,graph_age039.0.graphml,22,86,0.18614718614718614,M_pro,7.537401857053746,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,40.0,graph_age040.0.graphml,22,86,0.18614718614718614,M_pro,7.767313563578061,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,41.0,graph_age041.0.graphml,22,86,0.18614718614718614,M_pro,7.877441100402926,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,42.0,graph_age042.0.graphml,22,86,0.18614718614718614,M_pro,7.897490382922088,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,43.0,graph_age043.0.graphml,22,86,0.18614718614718614,M_pro,7.849757419951831,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,44.0,graph_age044.0.graphml,22,86,0.18614718614718614,M_pro,7.751472786489874,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,45.0,graph_age045.0.graphml,22,86,0.18614718614718614,M_pro,7.6160643268941834,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,46.0,graph_age046.0.graphml,22,86,0.18614718614718614,M_pro,7.4539231183625905,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,47.0,graph_age047.0.graphml,22,86,0.18614718614718614,M_pro,7.272996268090907,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,48.0,graph_age048.0.graphml,22,86,0.18614718614718614,M_pro,7.079329207154768,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,49.0,graph_age049.0.graphml,22,86,0.18614718614718614,Fo,7.006937481049074,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,50.0,graph_age050.0.graphml,22,86,0.18614718614718614,Fo,7.2639752340125305,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,51.0,graph_age051.0.graphml,22,86,0.18614718614718614,Fo,7.483365277392516,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,52.0,graph_age052.0.graphml,22,86,0.18614718614718614,Fo,7.669132421380434,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,53.0,graph_age053.0.graphml,22,86,0.18614718614718614,Fo,7.825235453078291,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,54.0,graph_age054.0.graphml,22,86,0.18614718614718614,Fo,7.955432953565313,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,55.0,graph_age055.0.graphml,22,86,0.18614718614718614,Fo,8.063202906225479,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,56.0,graph_age056.0.graphml,22,86,0.18614718614718614,Fo,8.15170336149073,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,57.0,graph_age057.0.graphml,22,86,0.18614718614718614,Fo,8.223757888331964,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,58.0,graph_age058.0.graphml,22,86,0.18614718614718614,Fo,8.281858721495789,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,59.0,graph_age059.0.graphml,22,86,0.18614718614718614,Fo,8.328182673247674,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,60.0,graph_age060.0.graphml,22,86,0.18614718614718614,Fo,8.364615202632361,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,61.0,graph_age061.0.graphml,22,86,0.18614718614718614,Fo,8.392777820720124,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,62.0,graph_age062.0.graphml,22,86,0.18614718614718614,Fo,8.414056006517162,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,63.0,graph_age063.0.graphml,22,86,0.18614718614718614,P,8.600452068981669,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,64.0,graph_age064.0.graphml,22,86,0.18614718614718614,P,8.886912361219677,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,65.0,graph_age065.0.graphml,22,86,0.18614718614718614,P,9.166550776908435,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,66.0,graph_age066.0.graphml,22,86,0.18614718614718614,P,9.43885730158426,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,67.0,graph_age067.0.graphml,22,86,0.18614718614718614,P,9.703423664793913,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,68.0,graph_age068.0.graphml,22,86,0.18614718614718614,P,9.959933406138186,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,69.0,graph_age069.0.graphml,22,86,0.18614718614718614,P,10.208152351077706,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,70.0,graph_age070.0.graphml,22,86,0.18614718614718614,P,10.447919519673464,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,71.0,graph_age071.0.graphml,22,86,0.18614718614718614,P,10.679138687697959,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,72.0,graph_age072.0.graphml,22,86,0.18614718614718614,P,10.901770152112798,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,73.0,graph_age073.0.graphml,22,86,0.18614718614718614,P,11.115823483034566,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,74.0,graph_age074.0.graphml,22,87,0.18831168831168832,P,11.321350443555113,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,75.0,graph_age075.0.graphml,22,87,0.18831168831168832,P,11.518439877605338,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,76.0,graph_age076.0.graphml,22,87,0.18831168831168832,P,11.707211196224268,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,77.0,graph_age077.0.graphml,22,87,0.18831168831168832,P,11.88780975573624,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,78.0,graph_age078.0.graphml,22,87,0.18831168831168832,P,12.060401430356494,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,79.0,graph_age079.0.graphml,22,87,0.18831168831168832,P,12.22516973923405,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
6,80.0,graph_age080.0.graphml,22,87,0.18831168831168832,P,12.38231245589859,0.06948822580032075,0.12135573893389007,0.16807280471526523,0.30094419840475317,0.1733591817462744,0.0
