run_id,age,filename,n_nodes,n_edges,density,top_hub,top_hub_weighted_in_degree,param__kappa_MproTa,param__kappa_MhproTa,param__kappa_TbMpro,param__kappa_TaManti,param__d_ABoo,param__AP
11,30.0,graph_age030.0.graphml,22,10,0.021645021645021644,ABm,3.1724963087101767,0.13388107411181202,0.09559251470939184,0.10924535037038181,0.2310152167697087,0.12328155138439406,0.0
11,31.0,graph_age031.0.graphml,22,80,0.17316017316017315,ABm,3.1716839196734425,0.13388107411181202,0.09559251470939184,0.10924535037038181,0.2310152167697087,0.12328155138439406,0.0
11,32.0,graph_age032.0.graphml,22,80,0.17316017316017315,ABm,3.1689423170855973,0.13388107411181202,0.09559251470939184,0.10924535037038181,0.2310152167697087,0.12328155138439406,0.0
11,33.0,graph_age033.0.graphml,22,84,0.18181818181818182,ABm,3.1664919912187983,0.13388107411181202,0.09559251470939184,0.10924535037038181,0.2310152167697087,0.12328155138439406,0.0
11,34.0,graph_age034.0.graphml,22,85,0.18398268398268397,ABm,3.165184796453985,0.13388107411181202,0.09559251470939184,0.10924535037038181,0.2310152167697087,0.12328155138439406,0.0
11,35.0,graph_age035.0.graphml,22,85,0.18398268398268397,Fi,3.2796849181168075,0.13388107411181202,0.09559251470939184,0.10924535037038181,0.2310152167697087,0.12328155138439406,0.0
11,36.0,graph_age036.0.graphml,22,85,0.18398268398268397,Fi,3.8565799555529763,0.13388107411181202,0.09559251470939184,0.10924535037038181,0.2310152167697087,0.12328155138439406,0.0
11,37.0,graph_age037.0.graphml,22,85,0.18398268398268397,M_pro,4.349710502709567,0.13388107411181202,0.09559251470939184,0.10924535037038181,0.2310152167697087,0.12328155138439406,0.0
11,38.0,graph_age038.0.graphml,22,85,0.18398268398268397,M_pro,5.07148057031787,0.13388107411181202,0.09559251470939184,0.10924535037038181,0.2310152167697087,0.12328155138439406,0.0
11,39.0,graph_age039.0.graphml,22,85,0.18398268398268397,M_pro,5.756889672064113,0.13388107411181202,0.09559251470939184,0.10924535037038181,0.2310152167697087,0.12328155138439406,0.0
11,40.0,graph_age040.0.graphml,22,86,0.18614718614718614,M_pro,6.400876696718474,0.13388107411181202,0.09559251470939184,0.10924535037038181,0.2310152167697087,0.12328155138439406,0.0
