run_id,age,filename,n_nodes,n_edges,density,top_hub,top_hub_weighted_in_degree,param__kappa_MproTa,param__kappa_MhproTa,param__kappa_TbMpro,param__kappa_TaManti,param__d_ABoo,param__AP
9,30.0,graph_age030.0.graphml,22,10,0.021645021645021644,ABm,3.495759210832873,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,31.0,graph_age031.0.graphml,22,80,0.17316017316017315,ABm,3.4948661018322174,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,32.0,graph_age032.0.graphml,22,82,0.1774891774891775,ABm,3.4918732329934556,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,33.0,graph_age033.0.graphml,22,84,0.18181818181818182,ABm,3.4892896773147313,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,34.0,graph_age034.0.graphml,22,85,0.18398268398268397,ABm,3.4881455754227493,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,35.0,graph_age035.0.graphml,22,85,0.18398268398268397,ABm,3.488537605377021,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,36.0,graph_age036.0.graphml,22,85,0.18398268398268397,Fi,3.868031086800038,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,37.0,graph_age037.0.graphml,22,85,0.18398268398268397,Fi,4.339854569569708,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,38.0,graph_age038.0.graphml,22,85,0.18398268398268397,Fi,4.716106341180513,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,39.0,graph_age039.0.graphml,22,85,0.18398268398268397,M_pro,5.093358064044246,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,40.0,graph_age040.0.graphml,22,85,0.18398268398268397,M_pro,5.7009080234898235,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,41.0,graph_age041.0.graphml,22,86,0.18614718614718614,M_pro,6.2413786692372435,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,42.0,graph_age042.0.graphml,22,86,0.18614718614718614,M_pro,6.7188352486909215,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,43.0,graph_age043.0.graphml,22,86,0.18614718614718614,M_pro,7.1410930301651945,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,44.0,graph_age044.0.graphml,22,86,0.18614718614718614,M_pro,7.516750057997529,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,45.0,graph_age045.0.graphml,22,86,0.18614718614718614,M_pro,7.853733333253201,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,46.0,graph_age046.0.graphml,22,86,0.18614718614718614,M_pro,8.158760780956193,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,47.0,graph_age047.0.graphml,22,86,0.18614718614718614,M_pro,8.437265497797432,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,48.0,graph_age048.0.graphml,22,86,0.18614718614718614,M_pro,8.693537390278552,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,49.0,graph_age049.0.graphml,22,86,0.18614718614718614,M_pro,8.930927350542394,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,50.0,graph_age050.0.graphml,22,86,0.18614718614718614,M_pro,9.152048455091892,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,51.0,graph_age051.0.graphml,22,86,0.18614718614718614,M_pro,9.358949646160685,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
9,52.0,graph_age052.0.graphml,22,86,0.18614718614718614,M_pro,9.553252701109814,0.15577480679395028,0.16710935465329518,0.237674732661502,0.27062235878586816,0.10645432457872292,1.0
